lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.01364056,-118.49188921,1619039402.897754,850,60,-106.9375,-16.125,PCell
34.01364056,-118.49188921,1619039402.897754,850,293,-110.1875,-18.9375,neighbor-intra
34.01364074,-118.49188923,1619039402.977755,850,60,-106.875,-16.0625,PCell
34.01364074,-118.49188923,1619039402.977755,850,293,-111.0625,-19.375,neighbor-intra
34.01364091,-118.49188924,1619039403.057759,850,60,-106.8125,-15.9375,PCell
34.01364091,-118.49188924,1619039403.057759,850,293,-110.1875,-19.0625,neighbor-intra
34.01364109,-118.49188925,1619039403.137728,850,60,-106.8125,-16.0625,PCell
34.01364109,-118.49188925,1619039403.137728,850,293,-110.3125,-19.625,neighbor-intra
34.01364127,-118.49188927,1619039403.217771,850,60,-106.8125,-16.1875,PCell
34.01364127,-118.49188927,1619039403.217771,850,293,-109.6875,-19.25,neighbor-intra
34.01364144,-118.49188928,1619039403.297779,850,60,-106.875,-16.375,PCell
34.01364144,-118.49188928,1619039403.297779,850,293,-109.1875,-19.125,neighbor-intra
34.01364162,-118.49188929,1619039403.377756,850,60,-106.9375,-16.4375,PCell
34.01364162,-118.49188929,1619039403.377756,850,293,-109.25,-19.1875,neighbor-intra
34.01364179,-118.49188931,1619039403.457756,850,60,-107.0,-16.5625,PCell
34.01364179,-118.49188931,1619039403.457756,850,293,-109.1875,-19.375,neighbor-intra
34.01364197,-118.49188932,1619039403.537773,850,60,-107.0,-16.625,PCell
34.01364197,-118.49188932,1619039403.537773,850,293,-109.6875,-19.6875,neighbor-intra
34.01364214,-118.49188933,1619039403.617757,850,60,-107.0625,-16.75,PCell
34.01364214,-118.49188933,1619039403.617757,850,293,-109.75,-19.5625,neighbor-intra
34.01364232,-118.49188935,1619039403.697762,850,60,-107.125,-16.875,PCell
34.01364232,-118.49188935,1619039403.697762,850,291,-112.0625,-22.0,neighbor-intra
34.01364232,-118.49188935,1619039403.697762,850,293,-109.625,-19.4375,neighbor-intra
34.01364249,-118.49188936,1619039403.777724,850,60,-107.1875,-16.9375,PCell
34.01364249,-118.49188936,1619039403.777724,850,293,-109.5,-19.5,neighbor-intra
34.01364249,-118.49188936,1619039403.777724,850,291,-112.1875,-22.1875,neighbor-intra
