lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.01901692,-118.49085991,1629652988.129253,66786,279,-85.25,-15.0,PCell
34.01901692,-118.49085991,1629652988.129253,66786,74,-94.0625,-18.5625,neighbor-intra
34.01901692,-118.49085991,1629652988.129253,66786,221,-94.6875,-19.3125,neighbor-intra
34.01901692,-118.49085991,1629652988.129253,66786,319,-90.4375,-17.875,neighbor-intra
34.01901692,-118.49085991,1629652988.132946,1125,279,-86.5,-12.5,1_SCell
34.01901692,-118.49085991,1629652988.132946,1125,319,-89.4375,-15.5,neighbor-intra
34.01898026,-118.49086026,1629652988.444059,66786,279,-85.25,-11.9375,PCell
34.01898026,-118.49086026,1629652988.444059,66786,319,-95.0625,-17.125,neighbor-intra
34.01898026,-118.49086026,1629652988.444059,66786,74,-97.125,-19.0,neighbor-intra
34.01898026,-118.49086026,1629652988.444059,66786,221,-99.875,-21.8125,neighbor-intra
34.01897907,-118.49086027,1629652988.446919,1125,279,-86.5,-13.0625,1_SCell
34.01897907,-118.49086027,1629652988.446919,1125,319,-90.875,-17.5,neighbor-intra
34.01896015,-118.49086045,1629652988.606892,1125,279,-86.125,-13.0625,1_SCell
34.01896015,-118.49086045,1629652988.606892,1125,221,-93.375,-20.4375,neighbor-intra
34.01896015,-118.49086045,1629652988.606892,1125,319,-90.125,-17.5,neighbor-intra
34.0189566,-118.49086048,1629652988.644077,66786,279,-85.0625,-11.4375,PCell
34.0189566,-118.49086048,1629652988.644077,66786,443,-93.875,-15.8125,neighbor-intra
34.0189566,-118.49086048,1629652988.644077,66786,319,-95.1875,-16.75,neighbor-intra
34.0189566,-118.49086048,1629652988.644077,66786,74,-97.625,-19.5,neighbor-intra
34.01893294,-118.49086071,1629652988.844056,66786,279,-84.25,-11.8125,PCell
34.01893294,-118.49086071,1629652988.844056,66786,443,-91.6875,-18.1875,neighbor-intra
34.01893294,-118.49086071,1629652988.844056,66786,319,-92.9375,-20.125,neighbor-intra
34.01893294,-118.49086071,1629652988.844056,66786,74,-92.375,-18.5625,neighbor-intra
34.01893626,-118.49085473,1629652989.044059,66786,279,-84.375,-11.4375,PCell
34.01893626,-118.49085473,1629652989.044059,66786,443,-93.4375,-18.4375,neighbor-intra
34.01893626,-118.49085473,1629652989.044059,66786,74,-96.3125,-19.25,neighbor-intra
34.01893626,-118.49085473,1629652989.044059,66786,319,-93.125,-18.25,neighbor-intra
