lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.01748873,-118.50212112,1629418197.061527,66786,400,-86.875,-6.3125,PCell
34.01748877,-118.50212114,1629418197.065467,66786,400,-86.875,-6.3125,PCell
34.0174889,-118.50212123,1629418197.112687,66786,400,-87.125,-8.4375,PCell
34.0174889,-118.50212123,1629418197.112687,66786,96,-98.8125,-14.5625,neighbor-intra
34.0174889,-118.50212123,1629418197.112687,66786,293,-100.125,-15.875,neighbor-intra
34.01748907,-118.50212134,1629418197.161576,1125,400,-86.25,-8.875,1_SCell
34.01748949,-118.5021216,1629418197.279505,66786,400,-89.5625,-7.625,PCell
34.01748949,-118.5021216,1629418197.279505,66786,96,-99.125,-17.0625,neighbor-intra
34.01748949,-118.5021216,1629418197.279505,66786,293,-102.4375,-18.625,neighbor-intra
34.01748949,-118.5021216,1629418197.28271,1125,400,-87.0625,-9.125,1_SCell
34.01748949,-118.5021216,1629418197.28271,1125,96,-99.0,-19.125,neighbor-intra
34.01748949,-118.5021216,1629418197.28271,1125,293,-102.1875,-18.6875,neighbor-intra
34.01749036,-118.50212027,1629418198.418754,1125,400,-86.375,-10.125,1_SCell
34.01749036,-118.50212027,1629418198.418754,1125,96,-99.375,-17.0625,neighbor-intra
34.01749036,-118.50212027,1629418198.418754,1125,293,-103.5625,-19.75,neighbor-intra
34.01749052,-118.5021207,1629418198.734659,66786,400,-89.625,-8.375,PCell
34.01749052,-118.5021207,1629418198.734659,66786,399,-98.375,-19.5625,neighbor-intra
34.01749052,-118.5021207,1629418198.734659,66786,96,-99.8125,-17.9375,neighbor-intra
34.01749052,-118.5021207,1629418198.734659,66786,293,-100.375,-21.25,neighbor-intra
34.01749053,-118.50212071,1629418198.738759,1125,400,-87.5625,-10.375,1_SCell
34.01749053,-118.50212071,1629418198.738759,1125,96,-98.4375,-18.0625,neighbor-intra
34.01749053,-118.50212071,1629418198.738759,1125,293,-101.1875,-20.0625,neighbor-intra
34.01749086,-118.50212169,1629418199.336934,66786,400,-88.875,-6.75,PCell
34.01749086,-118.50212169,1629418199.336934,66786,399,-102.6875,-16.6875,neighbor-intra
34.01749086,-118.50212169,1629418199.336934,66786,96,-102.625,-16.3125,neighbor-intra
34.01749086,-118.50212169,1629418199.336934,66786,293,-108.0625,-18.6875,neighbor-intra
34.01749086,-118.50212169,1629418199.340537,1125,400,-92.25,-9.75,1_SCell
34.01749086,-118.50212169,1629418199.340537,1125,96,-104.875,-21.9375,neighbor-intra
34.01749086,-118.50212169,1629418199.340537,1125,293,-103.4375,-20.4375,neighbor-intra
34.0174898,-118.50212018,1629418200.337658,1125,400,-87.0,-8.125,1_SCell
34.0174898,-118.50212018,1629418200.337658,1125,293,-107.4375,-22.1875,neighbor-intra
34.0174898,-118.50212018,1629418200.337658,1125,96,-103.5,-18.0,neighbor-intra
34.01748967,-118.50211992,1629418200.654468,66786,400,-83.5,-5.8125,PCell
34.01748967,-118.50211992,1629418200.654468,66786,96,-102.375,-21.25,neighbor-intra
34.01748967,-118.50211992,1629418200.654468,66786,399,-99.6875,-22.375,neighbor-intra
34.01748967,-118.50211992,1629418200.654468,66786,293,-102.75,-21.5625,neighbor-intra
34.01748968,-118.50211993,1629418200.657715,1125,400,-86.75,-8.25,1_SCell
34.01748968,-118.50211993,1629418200.657715,1125,96,-102.875,-17.8125,neighbor-intra
34.01748968,-118.50211993,1629418200.657715,1125,293,-106.75,-22.75,neighbor-intra
34.01749,-118.50212022,1629418201.435518,66786,400,-80.6875,-7.125,PCell
34.01749,-118.50212022,1629418201.435518,66786,399,-100.3125,-20.8125,neighbor-intra
34.01749,-118.50212022,1629418201.435518,66786,96,-103.4375,-18.4375,neighbor-intra
34.01749,-118.50212022,1629418201.435518,66786,293,-103.75,-22.0625,neighbor-intra
34.01749,-118.50212022,1629418201.43839,1125,400,-87.75,-10.5625,1_SCell
34.01749,-118.50212022,1629418201.43839,1125,96,-92.125,-17.9375,neighbor-intra
34.01749,-118.50212022,1629418201.43839,1125,293,-94.5,-20.375,neighbor-intra
34.01748997,-118.50212024,1629418201.999546,66786,400,-88.3125,-7.0625,PCell
34.01748997,-118.50212024,1629418201.999546,66786,399,-107.4375,-18.875,neighbor-intra
34.01748997,-118.50212024,1629418201.999546,66786,96,-107.75,-17.5625,neighbor-intra
34.01748997,-118.50212024,1629418201.999546,66786,293,-110.0625,-20.625,neighbor-intra
34.01748997,-118.50212024,1629418202.002664,1125,400,-92.875,-9.0,1_SCell
34.01748997,-118.50212024,1629418202.002664,1125,96,-103.125,-16.5625,neighbor-intra
34.01748997,-118.50212024,1629418202.002664,1125,293,-107.8125,-20.4375,neighbor-intra
34.01748992,-118.50212024,1629418202.319506,66786,400,-87.75,-6.75,PCell
