lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.02236706,-118.50018235,1629158456.882795,1125,43,-92.4375,-15.5,1_SCell
34.02236706,-118.50018235,1629158456.882795,1125,96,-96.0625,-19.0625,neighbor-intra
34.02236706,-118.50018235,1629158456.882795,1125,487,-101.625,-23.75,neighbor-intra
34.0223664,-118.50018245,1629158456.8946,5035,43,-98.3125,-11.5,2_SCell
34.0223664,-118.50018245,1629158456.8946,5035,96,-97.4375,-12.0,neighbor-intra
34.0223248,-118.50018833,1629158457.518887,66786,43,-95.1875,-13.0,PCell
34.0223248,-118.50018833,1629158457.518887,66786,96,-100.375,-13.5,neighbor-intra
34.0223248,-118.50018833,1629158457.518887,66786,42,-110.5,-25.1875,neighbor-intra
34.0223248,-118.50018833,1629158457.518887,66786,487,-102.5,-18.5625,neighbor-intra
34.0223248,-118.50018833,1629158457.521772,1125,43,-91.625,-14.375,1_SCell
34.0223248,-118.50018833,1629158457.521772,1125,96,-98.6875,-18.0,neighbor-intra
34.0223248,-118.50018833,1629158457.521772,1125,487,-101.8125,-23.75,neighbor-intra
34.02232414,-118.50018842,1629158457.533884,5035,43,-99.25,-14.9375,2_SCell
34.02232414,-118.50018842,1629158457.533884,5035,96,-97.9375,-14.1875,neighbor-intra
34.02232366,-118.50018958,1629158458.482793,1125,43,-92.8125,-16.5,1_SCell
34.02232366,-118.50018958,1629158458.482793,1125,96,-95.3125,-16.3125,neighbor-intra
34.02232366,-118.50018958,1629158458.482793,1125,487,-100.5,-21.75,neighbor-intra
34.02232368,-118.50018959,1629158458.4946,5035,43,-98.1875,-16.1875,2_SCell
34.02232368,-118.50018959,1629158458.4946,5035,96,-99.6875,-16.9375,neighbor-intra
34.02232396,-118.50018947,1629158458.80016,66786,43,-98.125,-12.875,PCell
34.02232396,-118.50018947,1629158458.80016,66786,96,-99.8125,-9.75,neighbor-intra
34.02232396,-118.50018947,1629158458.80016,66786,487,-107.375,-17.25,neighbor-intra
34.02232396,-118.50018947,1629158458.80016,66786,42,-109.375,-19.25,neighbor-intra
34.02232396,-118.50018947,1629158458.802819,1125,43,-90.9375,-15.4375,1_SCell
34.02232396,-118.50018947,1629158458.802819,1125,96,-98.5625,-20.75,neighbor-intra
34.02232396,-118.50018947,1629158458.802819,1125,487,-98.375,-20.6875,neighbor-intra
34.022324,-118.50018921,1629158458.955667,5035,43,-99.0,-14.4375,2_SCell
34.022324,-118.50018921,1629158458.955667,5035,96,-97.625,-13.625,neighbor-intra
34.02232401,-118.50018916,1629158458.992844,66786,43,-98.375,-14.625,PCell
34.02232401,-118.50018916,1629158458.992844,66786,96,-100.5,-13.75,neighbor-intra
34.02232401,-118.50018916,1629158458.992844,66786,487,-105.625,-19.125,neighbor-intra
34.02232401,-118.50018916,1629158458.992844,66786,42,-102.0625,-17.5625,neighbor-intra
34.02232401,-118.50018916,1629158458.994598,5035,43,-99.25,-14.3125,2_SCell
34.02232401,-118.50018916,1629158458.994598,5035,96,-97.875,-13.6875,neighbor-intra
34.02232416,-118.50018787,1629158459.811727,1125,43,-91.5,-11.25,1_SCell
34.02232416,-118.50018787,1629158459.811727,1125,487,-100.6875,-20.25,neighbor-intra
34.02232416,-118.50018787,1629158459.811727,1125,96,-98.8125,-17.125,neighbor-intra
34.02232419,-118.50018737,1629158460.131725,5035,43,-99.3125,-15.0,2_SCell
34.02232419,-118.50018737,1629158460.131725,5035,96,-99.75,-15.75,neighbor-intra
34.02232422,-118.50018688,1629158460.44782,66786,43,-96.4375,-16.625,PCell
34.02232422,-118.50018688,1629158460.44782,66786,96,-98.125,-15.125,neighbor-intra
34.02232422,-118.50018688,1629158460.44782,66786,42,-101.5,-20.0,neighbor-intra
34.02232422,-118.50018688,1629158460.44782,66786,487,-109.0625,-26.625,neighbor-intra
34.02232422,-118.50018688,1629158460.451727,1125,43,-91.875,-14.0625,1_SCell
34.02232422,-118.50018688,1629158460.451727,1125,96,-97.625,-18.0,neighbor-intra
34.02232422,-118.50018688,1629158460.451727,1125,487,-102.3125,-19.9375,neighbor-intra
34.02232424,-118.50018679,1629158460.512844,66786,43,-96.5,-16.4375,PCell
34.02232424,-118.50018679,1629158460.512844,66786,96,-98.3125,-15.0,neighbor-intra
34.02232424,-118.50018679,1629158460.512844,66786,42,-102.5,-20.25,neighbor-intra
34.02232424,-118.50018679,1629158460.512844,66786,487,-108.1875,-24.875,neighbor-intra
34.02232424,-118.50018679,1629158460.514593,5035,43,-99.5625,-14.4375,2_SCell
34.02232424,-118.50018679,1629158460.514593,5035,96,-99.0625,-16.625,neighbor-intra
34.0223246,-118.50018646,1629158460.832923,66786,43,-96.5,-17.125,PCell
34.0223246,-118.50018646,1629158460.832923,66786,96,-98.5,-15.5,neighbor-intra
34.0223246,-118.50018646,1629158460.832923,66786,42,-102.125,-19.25,neighbor-intra
34.0223246,-118.50018646,1629158460.832923,66786,487,-106.375,-24.5625,neighbor-intra
34.02232468,-118.50018639,1629158460.895692,66786,43,-97.125,-16.8125,PCell
34.02232468,-118.50018639,1629158460.895692,66786,96,-98.625,-15.5625,neighbor-intra
34.02232468,-118.50018639,1629158460.895692,66786,42,-102.5625,-19.625,neighbor-intra
34.02232468,-118.50018639,1629158460.895692,66786,487,-105.75,-23.5,neighbor-intra
34.02232468,-118.50018639,1629158460.896773,1125,43,-93.0,-15.1875,1_SCell
34.02232468,-118.50018639,1629158460.896773,1125,96,-97.875,-18.4375,neighbor-intra
34.02232481,-118.50018627,1629158461.014651,66786,43,-98.0625,-16.3125,PCell
34.02232481,-118.50018627,1629158461.014651,66786,96,-98.625,-15.1875,neighbor-intra
34.02232481,-118.50018627,1629158461.014651,66786,42,-102.25,-19.875,neighbor-intra
34.02232481,-118.50018627,1629158461.014651,66786,487,-105.3125,-22.125,neighbor-intra
34.022325,-118.5001861,1629158461.184621,66786,43,-98.875,-17.5625,PCell
34.022325,-118.5001861,1629158461.184621,66786,96,-99.875,-16.125,neighbor-intra
34.022325,-118.5001861,1629158461.184621,66786,42,-103.25,-19.75,neighbor-intra
34.02232532,-118.50018571,1629158461.535784,66786,43,-99.1875,-14.5,PCell
34.02232532,-118.50018571,1629158461.535784,66786,96,-102.25,-14.1875,neighbor-intra
34.02232532,-118.50018571,1629158461.535784,66786,42,-105.5625,-17.5,neighbor-intra
34.02232532,-118.50018571,1629158461.538866,1125,43,-92.625,-12.25,1_SCell
34.02232532,-118.50018571,1629158461.538866,1125,96,-99.3125,-16.25,neighbor-intra
34.02232515,-118.50018538,1629158461.776788,66786,43,-98.75,-16.125,PCell
34.02232515,-118.50018538,1629158461.776788,66786,487,-110.5,-23.875,neighbor-intra
34.02232515,-118.50018538,1629158461.776788,66786,96,-100.0625,-13.125,neighbor-intra
