lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.02565304,-118.49040777,1629420919.966366,66786,480,-71.125,-9.5625,PCell
34.02565304,-118.49040777,1629420919.966366,66786,481,-83.8125,-22.0,neighbor-intra
34.02565304,-118.49040777,1629420919.970329,1125,480,-78.0625,-10.1875,1_SCell
34.02565304,-118.49040777,1629420919.970329,1125,481,-89.625,-21.5625,neighbor-intra
34.02565304,-118.49040777,1629420919.970329,1125,206,-90.875,-22.3125,neighbor-intra
34.02565304,-118.49040777,1629420919.970329,1125,43,-90.75,-22.6875,neighbor-intra
34.0255931,-118.49028563,1629420920.363171,66786,480,-71.1875,-10.0,PCell
34.0255931,-118.49028563,1629420920.363171,66786,481,-80.375,-16.125,neighbor-intra
34.02558922,-118.49028337,1629420920.451369,1125,480,-78.375,-8.625,1_SCell
34.02558404,-118.49028034,1629420920.56774,66786,480,-71.3125,-8.5625,PCell
34.02558404,-118.49028034,1629420920.56774,66786,481,-83.9375,-20.5,neighbor-intra
34.02558404,-118.49028034,1629420920.571452,1125,480,-78.9375,-9.125,1_SCell
34.02558404,-118.49028034,1629420920.571452,1125,43,-91.0,-21.125,neighbor-intra
34.0255767,-118.49027606,1629420920.740325,66786,480,-71.6875,-8.4375,PCell
34.0255767,-118.49027606,1629420920.740325,66786,481,-84.3125,-20.375,neighbor-intra
34.02556806,-118.49027103,1629420920.941412,66786,480,-72.0625,-7.75,PCell
34.02556806,-118.49027103,1629420920.941412,66786,203,-87.0625,-22.75,neighbor-intra
34.02556806,-118.49027103,1629420920.941412,66786,481,-84.875,-19.0625,neighbor-intra
34.02556806,-118.49027103,1629420920.944279,1125,480,-78.9375,-9.0,1_SCell
34.02556806,-118.49027103,1629420920.944279,1125,43,-92.0,-20.6875,neighbor-intra
34.02555943,-118.49026599,1629420921.141424,66786,480,-72.125,-8.375,PCell
34.02555943,-118.49026599,1629420921.141424,66786,481,-86.0625,-19.25,neighbor-intra
34.02555943,-118.49026599,1629420921.141424,66786,203,-87.3125,-22.5625,neighbor-intra
34.02555991,-118.49026587,1629420921.341366,66786,480,-72.0,-7.8125,PCell
34.02555991,-118.49026587,1629420921.341366,66786,481,-82.4375,-18.5625,neighbor-intra
34.02555991,-118.49026587,1629420921.341366,66786,203,-85.375,-21.9375,neighbor-intra
34.02555991,-118.49026587,1629420921.344233,1125,480,-79.25,-9.6875,1_SCell
34.02555991,-118.49026587,1629420921.344233,1125,43,-88.125,-19.125,neighbor-intra
34.02556031,-118.49026576,1629420921.511383,1125,480,-77.5625,-8.25,1_SCell
34.02556031,-118.49026576,1629420921.511383,1125,482,-96.625,-24.25,neighbor-intra
34.02556031,-118.49026576,1629420921.511383,1125,206,-95.125,-22.8125,neighbor-intra
34.02556031,-118.49026576,1629420921.511383,1125,43,-92.6875,-22.9375,neighbor-intra
34.02556038,-118.49026575,1629420921.540363,66786,480,-70.5,-7.4375,PCell
34.02556038,-118.49026575,1629420921.540363,66786,481,-83.0625,-20.0625,neighbor-intra
34.02556038,-118.49026575,1629420921.540363,66786,203,-82.3125,-20.5,neighbor-intra
34.02556086,-118.49026562,1629420921.741368,66786,480,-69.9375,-7.25,PCell
34.02556086,-118.49026562,1629420921.741368,66786,203,-89.1875,-24.375,neighbor-intra
34.02556086,-118.49026562,1629420921.741368,66786,481,-87.5625,-19.4375,neighbor-intra
34.02556133,-118.4902655,1629420921.941657,66786,480,-69.875,-7.1875,PCell
34.02556133,-118.4902655,1629420921.941657,66786,481,-84.9375,-20.5,neighbor-intra
34.02556133,-118.4902655,1629420921.941657,66786,203,-84.25,-21.75,neighbor-intra
34.02556136,-118.4902655,1629420921.945355,1125,480,-77.1875,-10.75,1_SCell
34.02556136,-118.4902655,1629420921.945355,1125,43,-87.5625,-21.0625,neighbor-intra
34.02556136,-118.4902655,1629420921.945355,1125,206,-89.0,-21.375,neighbor-intra
