lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.02777231,-118.49010916,1628899220.607687,2300,480,-119.4375,-16.1875,1_SCell
34.02777231,-118.49010916,1628899220.607687,2300,481,-121.875,-18.6875,neighbor-intra
34.02777231,-118.49010916,1628899220.607687,2300,203,-123.8125,-20.625,neighbor-intra
34.02777231,-118.49010916,1628899220.607687,2300,279,-121.375,-18.125,neighbor-intra
34.02777231,-118.49010916,1628899220.607687,2300,281,-126.5,-23.0,neighbor-intra
34.02777231,-118.49010916,1628899220.607687,2300,206,-129.1875,-22.875,neighbor-intra
34.02777239,-118.49011042,1628899220.924525,1125,480,-112.75,-12.375,PCell
34.02777239,-118.49011042,1628899220.924525,1125,481,-109.5,-11.3125,neighbor-intra
34.02777239,-118.49011042,1628899220.924525,1125,203,-118.0625,-19.5625,neighbor-intra
34.02777239,-118.49011042,1628899220.924525,1125,206,-121.9375,-23.0,neighbor-intra
34.02777239,-118.49011042,1628899220.924525,1125,279,-120.0625,-18.5,neighbor-intra
34.02777239,-118.49011042,1628899220.924525,1125,443,-120.625,-22.375,neighbor-intra
34.02777239,-118.49011047,1628899220.927728,2300,480,-118.5,-17.125,1_SCell
34.02777239,-118.49011047,1628899220.927728,2300,279,-120.875,-17.9375,neighbor-intra
34.02777239,-118.49011047,1628899220.927728,2300,481,-116.9375,-15.5,neighbor-intra
34.02777239,-118.49011047,1628899220.927728,2300,203,-121.1875,-19.75,neighbor-intra
34.02777239,-118.49011047,1628899220.927728,2300,281,-124.0,-21.75,neighbor-intra
34.02777239,-118.49011047,1628899220.927728,2300,206,-124.75,-21.6875,neighbor-intra
34.02777247,-118.49011173,1628899221.244559,1125,480,-112.0625,-10.0625,PCell
34.02777247,-118.49011173,1628899221.244559,1125,481,-109.375,-9.6875,neighbor-intra
34.02777247,-118.49011173,1628899221.244559,1125,203,-119.125,-19.4375,neighbor-intra
34.02777247,-118.49011173,1628899221.244559,1125,279,-121.1875,-21.0,neighbor-intra
34.02777247,-118.49011173,1628899221.244559,1125,443,-122.1875,-22.5,neighbor-intra
34.02777247,-118.49011173,1628899221.244559,1125,206,-121.5625,-21.75,neighbor-intra
34.02777247,-118.49011177,1628899221.247682,2300,480,-117.4375,-16.3125,1_SCell
34.02777247,-118.49011177,1628899221.247682,2300,443,-122.1875,-20.875,neighbor-intra
34.02777247,-118.49011177,1628899221.247682,2300,481,-114.8125,-13.5,neighbor-intra
34.02777247,-118.49011177,1628899221.247682,2300,279,-122.1875,-20.4375,neighbor-intra
34.02777247,-118.49011177,1628899221.247682,2300,203,-119.375,-18.0625,neighbor-intra
34.02777247,-118.49011177,1628899221.247682,2300,281,-123.875,-22.1875,neighbor-intra
34.02777973,-118.49011379,1628899222.207694,2300,480,-120.0,-12.5625,1_SCell
34.02777973,-118.49011379,1628899222.207694,2300,481,-121.125,-13.75,neighbor-intra
34.02777973,-118.49011379,1628899222.207694,2300,203,-123.0625,-16.25,neighbor-intra
34.02777973,-118.49011379,1628899222.207694,2300,443,-127.4375,-20.625,neighbor-intra
34.02777973,-118.49011379,1628899222.207694,2300,279,-126.75,-19.25,neighbor-intra
34.02777973,-118.49011379,1628899222.207694,2300,281,-128.375,-21.5,neighbor-intra
34.02778165,-118.49011467,1628899222.524548,1125,480,-117.5,-12.9375,PCell
34.02778165,-118.49011467,1628899222.524548,1125,481,-120.625,-15.5,neighbor-intra
34.02778165,-118.49011467,1628899222.524548,1125,203,-126.125,-17.9375,neighbor-intra
34.02778165,-118.49011467,1628899222.524548,1125,279,-127.625,-19.4375,neighbor-intra
34.02778165,-118.49011467,1628899222.524548,1125,206,-127.4375,-22.375,neighbor-intra
34.02778165,-118.49011467,1628899222.524548,1125,443,-127.5,-22.5,neighbor-intra
34.02778291,-118.49011612,1628899222.878798,2300,480,-119.875,-11.8125,1_SCell
34.02778291,-118.49011612,1628899222.878798,2300,481,-122.625,-15.25,neighbor-intra
34.02778291,-118.49011612,1628899222.878798,2300,203,-125.625,-19.875,neighbor-intra
34.02778291,-118.49011612,1628899222.878798,2300,279,-124.3125,-18.4375,neighbor-intra
34.02778291,-118.49011612,1628899222.878798,2300,443,-123.25,-17.5625,neighbor-intra
34.02778291,-118.49011612,1628899222.878798,2300,281,-128.5625,-22.875,neighbor-intra
34.02778305,-118.49011628,1628899222.915628,1125,480,-114.5,-10.5625,PCell
34.02778305,-118.49011628,1628899222.915628,1125,481,-113.4375,-12.3125,neighbor-intra
34.02778305,-118.49011628,1628899222.915628,1125,203,-119.0625,-17.5625,neighbor-intra
34.02778305,-118.49011628,1628899222.915628,1125,206,-123.6875,-21.4375,neighbor-intra
34.02778305,-118.49011628,1628899222.915628,1125,443,-122.375,-21.25,neighbor-intra
