lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.01945197,-118.49879465,1628896190.754068,66786,43,-99.1875,-20.1875,PCell
34.01945197,-118.49879465,1628896190.754068,66786,206,-106.5625,-21.0,neighbor-intra
34.019452,-118.49879466,1628896190.880147,1125,43,-98.4375,-17.375,1_SCell
34.01945202,-118.49879466,1628896190.920139,5035,43,-84.5625,-14.0625,2_SCell
34.01945203,-118.49879466,1628896190.956951,66786,43,-99.3125,-18.375,PCell
34.01945203,-118.49879466,1628896190.956951,66786,206,-104.1875,-20.1875,neighbor-intra
34.01945207,-118.49879467,1628896191.101976,1125,43,-96.125,-17.1875,1_SCell
34.01945208,-118.49879467,1628896191.139295,66786,43,-99.1875,-17.9375,PCell
34.01945208,-118.49879467,1628896191.139295,66786,206,-102.5625,-19.3125,neighbor-intra
34.01945208,-118.49879467,1628896191.141975,1125,43,-95.875,-17.1875,1_SCell
34.01945208,-118.49879467,1628896191.141975,1125,206,-96.6875,-19.125,neighbor-intra
34.01945211,-118.49879468,1628896191.220138,66786,43,-99.25,-17.4375,PCell
34.01945211,-118.49879468,1628896191.220138,66786,206,-103.75,-19.625,neighbor-intra
34.01945212,-118.49879467,1628896191.340161,66786,43,-99.1875,-18.125,PCell
34.01945212,-118.49879467,1628896191.340161,66786,206,-103.0625,-20.0,neighbor-intra
34.01945207,-118.49879464,1628896191.510169,66786,43,-99.3125,-16.625,PCell
34.01945207,-118.49879464,1628896191.510169,66786,206,-106.1875,-20.375,neighbor-intra
34.01945207,-118.49879464,1628896191.513044,1125,43,-95.0625,-17.0625,1_SCell
34.01945207,-118.49879464,1628896191.513044,1125,206,-98.3125,-19.125,neighbor-intra
34.01945202,-118.4987946,1628896191.710169,66786,43,-98.75,-16.5,PCell
34.01945202,-118.4987946,1628896191.710169,66786,206,-102.3125,-19.625,neighbor-intra
34.01945196,-118.49879457,1628896191.91018,66786,43,-98.5625,-15.875,PCell
34.01945196,-118.49879457,1628896191.91018,66786,206,-103.375,-19.25,neighbor-intra
34.01945196,-118.49879457,1628896191.913065,1125,43,-93.9375,-15.5625,1_SCell
34.01945196,-118.49879457,1628896191.913065,1125,206,-99.0,-20.5625,neighbor-intra
34.01945188,-118.49879451,1628896192.204098,66786,43,-98.375,-16.375,PCell
34.01945188,-118.49879451,1628896192.204098,66786,206,-100.25,-19.875,neighbor-intra
34.01945188,-118.49879451,1628896192.205908,1125,43,-94.0,-16.125,1_SCell
34.01945188,-118.49879451,1628896192.205908,1125,206,-97.75,-19.875,neighbor-intra
34.01945185,-118.49879449,1628896192.366951,1125,43,-94.375,-16.4375,1_SCell
34.01945185,-118.49879449,1628896192.366951,1125,290,-99.75,-20.9375,neighbor-intra
34.01945185,-118.49879449,1628896192.366951,1125,206,-97.5625,-19.625,neighbor-intra
34.01945185,-118.49879449,1628896192.403039,66786,43,-98.75,-17.0625,PCell
34.01945185,-118.49879449,1628896192.403039,66786,206,-100.3125,-18.8125,neighbor-intra
34.01945185,-118.49879448,1628896192.575176,66786,43,-99.375,-17.5625,PCell
34.01945185,-118.49879448,1628896192.575176,66786,206,-105.3125,-19.375,neighbor-intra
34.01945185,-118.49879447,1628896192.775168,66786,43,-99.4375,-15.375,PCell
34.01945185,-118.49879447,1628896192.775168,66786,206,-107.5,-20.0625,neighbor-intra
34.01945185,-118.49879447,1628896192.77804,1125,43,-95.5625,-16.6875,1_SCell
34.01945185,-118.49879447,1628896192.77804,1125,206,-97.625,-19.875,neighbor-intra
34.01945185,-118.49879447,1628896192.77804,1125,290,-98.75,-21.0,neighbor-intra
34.01945186,-118.49879446,1628896192.975165,66786,43,-99.25,-14.125,PCell
34.01945186,-118.49879446,1628896192.975165,66786,206,-108.4375,-20.25,neighbor-intra
34.01945186,-118.49879445,1628896193.301979,66786,43,-98.375,-14.625,PCell
34.01945186,-118.49879445,1628896193.301979,66786,206,-105.3125,-19.5625,neighbor-intra
34.01945186,-118.49879445,1628896193.305875,1125,43,-95.1875,-14.3125,1_SCell
34.01945186,-118.49879445,1628896193.305875,1125,206,-99.3125,-18.5,neighbor-intra
34.01945186,-118.49879445,1628896193.305875,1125,290,-99.75,-18.875,neighbor-intra
