lat,lon,timestamp,freq,cid,rsrp,rsrq,type
34.02462942,-118.49366988,1629156162.963249,66786,463,-112.75,-12.6875,PCell
34.02462942,-118.49366988,1629156162.963249,66786,203,-116.125,-15.4375,neighbor-intra
34.02462917,-118.4936696,1629156163.033226,66786,463,-112.6875,-12.6875,PCell
34.02462917,-118.4936696,1629156163.033226,66786,279,-116.0,-16.875,neighbor-intra
34.02462917,-118.4936696,1629156163.033226,66786,443,-120.0625,-20.875,neighbor-intra
34.02462917,-118.4936696,1629156163.033226,66786,203,-116.875,-16.125,neighbor-intra
34.02462913,-118.49366956,1629156163.036397,5035,463,-114.6875,-12.5,1_SCell
34.02462888,-118.49366928,1629156163.114361,66786,463,-113.0,-12.6875,PCell
34.02462888,-118.49366928,1629156163.114361,66786,279,-116.375,-17.125,neighbor-intra
34.02462888,-118.49366928,1629156163.114361,66786,203,-117.875,-16.625,neighbor-intra
34.02462888,-118.49366928,1629156163.114361,66786,443,-119.375,-19.625,neighbor-intra
34.0246286,-118.49366895,1629156163.19431,66786,463,-113.375,-12.875,PCell
34.0246286,-118.49366895,1629156163.19431,66786,279,-116.4375,-17.0,neighbor-intra
34.0246286,-118.49366895,1629156163.19431,66786,203,-119.25,-18.5,neighbor-intra
34.0246286,-118.49366895,1629156163.19431,66786,443,-119.1875,-18.5625,neighbor-intra
34.02462856,-118.49366891,1629156163.198229,5035,463,-115.25,-12.625,1_SCell
34.02462856,-118.49366891,1629156163.198229,5035,279,-113.6875,-13.625,neighbor-intra
34.02462856,-118.49366891,1629156163.198229,5035,443,-116.1875,-16.125,neighbor-intra
34.02462832,-118.49366863,1629156163.274341,66786,463,-113.4375,-12.5625,PCell
34.02462832,-118.49366863,1629156163.274341,66786,279,-116.75,-17.1875,neighbor-intra
34.02462832,-118.49366863,1629156163.274341,66786,443,-119.25,-18.1875,neighbor-intra
34.02462832,-118.49366863,1629156163.274341,66786,203,-119.0,-18.5625,neighbor-intra
34.02462803,-118.49366831,1629156163.347172,66786,463,-113.5625,-12.6875,PCell
34.02462803,-118.49366831,1629156163.347172,66786,279,-117.6875,-17.75,neighbor-intra
34.02462803,-118.49366831,1629156163.347172,66786,203,-119.0625,-18.9375,neighbor-intra
